dep,jour,pop,p,cl_age90
88,2020-06-26,41961.00,1,19
88,2020-06-26,31734.00,0,29
88,2020-06-26,38540.00,0,39
88,2020-06-26,43251.00,0,49
88,2020-06-26,51489.00,0,59
88,2020-06-26,52456.00,0,69
88,2020-06-26,36533.00,0,79
88,2020-06-26,22627.00,0,89
88,2020-06-26,5848.00,0,90
89,2020-06-26,332096.00,0,0
89,2020-06-26,35145.00,0,09
89,2020-06-26,38846.00,0,19
89,2020-06-26,28069.00,0,29
89,2020-06-26,36906.00,0,39
89,2020-06-26,40908.00,0,49
89,2020-06-26,45251.00,0,59
89,2020-06-26,47469.00,0,69
89,2020-06-26,34187.00,0,79
89,2020-06-26,19687.00,0,89
89,2020-06-26,5628.00,0,90
90,2020-06-26,140145.00,0,0
90,2020-06-26,15602.00,0,09
90,2020-06-26,17564.00,0,19
90,2020-06-26,15757.00,0,29
90,2020-06-26,16796.00,0,39
90,2020-06-26,17954.00,0,49
90,2020-06-26,18412.00,0,59
90,2020-06-26,17295.00,0,69
90,2020-06-26,11945.00,0,79
90,2020-06-26,7033.00,0,89
90,2020-06-26,1787.00,0,90
91,2020-06-26,1319401.00,12,0
91,2020-06-26,181967.00,0,09
91,2020-06-26,178366.00,2,19
91,2020-06-26,163898.00,6,29
91,2020-06-26,174980.00,2,39
91,2020-06-26,179847.00,2,49
91,2020-06-26,169548.00,0,59
91,2020-06-26,125968.00,0,69
91,2020-06-26,84911.00,0,79
91,2020-06-26,47796.00,0,89
91,2020-06-26,12120.00,0,90
92,2020-06-26,1613762.00,20,0
92,2020-06-26,201673.00,0,09
92,2020-06-26,192311.00,5,19
92,2020-06-26,216187.00,4,29
92,2020-06-26,241384.00,2,39
92,2020-06-26,227139.00,1,49
92,2020-06-26,201643.00,1,59
92,2020-06-26,148428.00,3,69
92,2020-06-26,105386.00,1,79
92,2020-06-26,59907.00,1,89
92,2020-06-26,19704.00,2,90
93,2020-06-26,1670149.00,22,0
93,2020-06-26,258509.00,0,09
93,2020-06-26,226523.00,2,19
93,2020-06-26,222290.00,3,29
93,2020-06-26,256009.00,4,39
93,2020-06-26,231000.00,7,49
93,2020-06-26,197192.00,2,59
93,2020-06-26,143660.00,2,69
93,2020-06-26,83141.00,0,79
93,2020-06-26,41509.00,1,89
93,2020-06-26,10316.00,1,90
94,2020-06-26,1406041.00,18,0
94,2020-06-26,184482.00,2,09
94,2020-06-26,175118.00,0,19
94,2020-06-26,188876.00,2,29
94,2020-06-26,201248.00,2,39
94,2020-06-26,189650.00,4,49
94,2020-06-26,178549.00,4,59
94,2020-06-26,134760.00,2,69
94,2020-06-26,87847.00,1,79
94,2020-06-26,50463.00,1,89
94,2020-06-26,15048.00,0,90
95,2020-06-26,1248354.00,20,0
95,2020-06-26,185065.00,0,09
95,2020-06-26,172460.00,4,19
95,2020-06-26,151506.00,6,29
95,2020-06-26,175116.00,2,39
95,2020-06-26,167938.00,4,49
95,2020-06-26,155011.00,2,59
95,2020-06-26,121128.00,2,69
95,2020-06-26,72032.00,0,79
95,2020-06-26,37684.00,0,89
95,2020-06-26,10414.00,0,90
971,2020-06-26,376879.00,0,0
971,2020-06-26,40134.00,0,09
971,2020-06-26,50483.00,0,19
971,2020-06-26,34558.00,0,29
971,2020-06-26,37149.00,0,39
971,2020-06-26,48928.00,0,49
971,2020-06-26,60524.00,0,59
971,2020-06-26,51113.00,0,69
971,2020-06-26,33062.00,0,79
971,2020-06-26,16008.00,0,89
971,2020-06-26,4920.00,0,90
972,2020-06-26,358749.00,2,0
972,2020-06-26,33991.00,0,09
972,2020-06-26,43014.00,0,19
972,2020-06-26,31496.00,0,29
972,2020-06-26,34280.00,1,39
972,2020-06-26,42967.00,0,49
972,2020-06-26,62671.00,0,59
972,2020-06-26,52556.00,1,69
972,2020-06-26,33509.00,0,79
972,2020-06-26,18767.00,0,89
972,2020-06-26,5498.00,0,90
973,2020-06-26,290691.00,141,0
973,2020-06-26,62043.00,4,09
973,2020-06-26,58638.00,13,19
973,2020-06-26,40421.00,34,29
973,2020-06-26,39602.00,28,39
973,2020-06-26,34757.00,23,49
973,2020-06-26,27026.00,15,59
973,2020-06-26,17446.00,15,69
973,2020-06-26,7368.00,4,79
973,2020-06-26,2721.00,3,89
973,2020-06-26,669.00,2,90
974,2020-06-26,859959.00,3,0
974,2020-06-26,121691.00,0,09
974,2020-06-26,134452.00,0,19
974,2020-06-26,98215.00,1,29
974,2020-06-26,104568.00,0,39
974,2020-06-26,113615.00,1,49
974,2020-06-26,125597.00,0,59
974,2020-06-26,89851.00,1,69
974,2020-06-26,46693.00,0,79
974,2020-06-26,20815.00,0,89
974,2020-06-26,4462.00,0,90
975,2020-06-26,6008.00,0,0
975,2020-06-26,705.00,0,09
975,2020-06-26,725.00,0,19
975,2020-06-26,476.00,0,29
975,2020-06-26,766.00,0,39
975,2020-06-26,1019.00,0,49
975,2020-06-26,980.00,0,59
975,2020-06-26,676.00,0,69
975,2020-06-26,406.00,0,79
975,2020-06-26,211.00,0,89
975,2020-06-26,44.00,0,90
976,2020-06-26,279471.00,10,0
976,2020-06-26,84963.00,0,09
976,2020-06-26,65294.00,2,19
976,2020-06-26,36651.00,1,29
976,2020-06-26,37697.00,3,39
976,2020-06-26,28132.00,0,49
976,2020-06-26,14768.00,2,59
976,2020-06-26,7746.00,1,69
976,2020-06-26,3034.00,1,79
976,2020-06-26,1005.00,0,89
976,2020-06-26,181.00,0,90
977,2020-06-26,9793.00,1,0
977,2020-06-26,1017.30,0,09
977,2020-06-26,821.56,0,19
977,2020-06-26,1579.02,1,29
977,2020-06-26,1723.75,0,39
977,2020-06-26,1780.34,0,49
977,2020-06-26,1523.15,0,59
977,2020-06-26,730.21,0,69
977,2020-06-26,411.22,0,79
977,2020-06-26,173.93,0,89
977,2020-06-26,32.53,0,90
978,2020-06-26,35746.00,0,0
978,2020-06-26,6127.71,0,09
978,2020-06-26,5976.77,0,19
978,2020-06-26,4015.39,0,29
978,2020-06-26,4815.59,0,39
978,2020-06-26,5698.09,0,49
978,2020-06-26,4773.35,0,59
978,2020-06-26,2878.06,0,69
978,2020-06-26,1097.69,0,79
978,2020-06-26,296.77,0,89
978,2020-06-26,66.60,0,90
01,2020-06-27,656955.00,6,0
01,2020-06-27,83001.00,1,09
01,2020-06-27,84665.00,0,19
01,2020-06-27,65496.00,0,29
01,2020-06-27,85588.00,0,39
01,2020-06-27,89678.00,2,49
01,2020-06-27,89791.00,2,59
01,2020-06-27,73500.00,1,69
01,2020-06-27,51011.00,0,79
01,2020-06-27,26830.00,0,89
01,2020-06-27,7395.00,0,90
02,2020-06-27,526050.00,1,0
02,2020-06-27,62312.00,0,09
02,2020-06-27,67540.00,0,19
02,2020-06-27,51443.00,0,29
02,2020-06-27,62599.00,0,39
02,2020-06-27,64812.00,0,49
02,2020-06-27,70352.00,0,59
02,2020-06-27,69077.00,0,69
02,2020-06-27,45371.00,1,79
02,2020-06-27,25627.00,0,89
02,2020-06-27,6917.00,0,90
03,2020-06-27,331315.00,0,0
03,2020-06-27,30871.00,0,09
03,2020-06-27,35788.00,0,19
03,2020-06-27,28141.00,0,29
03,2020-06-27,33349.00,0,39
03,2020-06-27,39464.00,0,49
03,2020-06-27,45840.00,0,59
03,2020-06-27,48958.00,0,69
03,2020-06-27,38220.00,0,79
03,2020-06-27,23577.00,0,89
03,2020-06-27,7107.00,0,90
04,2020-06-27,165197.00,0,0
04,2020-06-27,16220.00,0,09
04,2020-06-27,18061.00,0,19
04,2020-06-27,13269.00,0,29
04,2020-06-27,17545.00,0,39
04,2020-06-27,19525.00,0,49
04,2020-06-27,23898.00,0,59
04,2020-06-27,24485.00,0,69
04,2020-06-27,18808.00,0,79
04,2020-06-27,10427.00,0,89
04,2020-06-27,2959.00,0,90
05,2020-06-27,141756.00,0,0
05,2020-06-27,14582.00,0,09
05,2020-06-27,15698.00,0,19
05,2020-06-27,11715.00,0,29
05,2020-06-27,16000.00,0,39
05,2020-06-27,17800.00,0,49
05,2020-06-27,20029.00,0,59
05,2020-06-27,20216.00,0,69
05,2020-06-27,14617.00,0,79
05,2020-06-27,8430.00,0,89
05,2020-06-27,2669.00,0,90
06,2020-06-27,1079396.00,0,0
06,2020-06-27,110588.00,0,09
06,2020-06-27,116274.00,0,19
06,2020-06-27,105817.00,0,29
06,2020-06-27,126997.00,0,39
06,2020-06-27,136067.00,0,49
06,2020-06-27,146182.00,0,59
06,2020-06-27,133883.00,0,69
06,2020-06-27,114019.00,0,79
06,2020-06-27,68397.00,0,89
06,2020-06-27,21172.00,0,90
07,2020-06-27,326875.00,1,0
07,2020-06-27,33254.00,0,09
07,2020-06-27,37340.00,0,19
07,2020-06-27,26256.00,1,29
07,2020-06-27,34837.00,0,39
07,2020-06-27,41497.00,0,49
07,2020-06-27,46663.00,0,59
07,2020-06-27,47030.00,0,69
07,2020-06-27,35181.00,0,79
07,2020-06-27,19228.00,0,89
07,2020-06-27,5589.00,0,90
08,2020-06-27,265531.00,0,0
08,2020-06-27,28385.00,0,09
08,2020-06-27,31952.00,0,19
08,2020-06-27,25309.00,0,29
08,2020-06-27,30561.00,0,39
08,2020-06-27,32888.00,0,49
08,2020-06-27,37571.00,0,59
08,2020-06-27,36558.00,0,69
08,2020-06-27,24132.00,0,79
08,2020-06-27,14627.00,0,89
08,2020-06-27,3548.00,0,90
09,2020-06-27,152398.00,0,0
09,2020-06-27,14332.00,0,09
09,2020-06-27,16386.00,0,19
09,2020-06-27,12982.00,0,29
09,2020-06-27,15798.00,0,39
09,2020-06-27,18797.00,0,49
09,2020-06-27,21635.00,0,59
09,2020-06-27,22639.00,0,69
09,2020-06-27,16403.00,0,79
09,2020-06-27,10157.00,0,89
09,2020-06-27,3269.00,0,90
10,2020-06-27,309907.00,0,0
10,2020-06-27,35109.00,0,09
10,2020-06-27,39404.00,0,19
10,2020-06-27,33165.00,0,29
10,2020-06-27,36584.00,0,39
10,2020-06-27,38394.00,0,49
10,2020-06-27,39551.00,0,59
10,2020-06-27,38744.00,0,69
10,2020-06-27,28146.00,0,79
10,2020-06-27,16154.00,0,89
10,2020-06-27,4656.00,0,90
11,2020-06-27,372705.00,0,0
11,2020-06-27,36668.00,0,09
11,2020-06-27,41976.00,0,19
11,2020-06-27,30786.00,0,29
11,2020-06-27,39384.00,0,39
11,2020-06-27,45681.00,0,49
11,2020-06-27,51248.00,0,59
11,2020-06-27,54211.00,0,69
11,2020-06-27,42651.00,0,79
11,2020-06-27,23159.00,0,89
11,2020-06-27,6941.00,0,90
12,2020-06-27,278360.00,1,0
12,2020-06-27,25889.00,0,09
12,2020-06-27,30051.00,0,19
12,2020-06-27,22303.00,0,29
12,2020-06-27,28724.00,0,39
12,2020-06-27,33377.00,0,49
12,2020-06-27,39683.00,0,59
12,2020-06-27,40721.00,0,69
12,2020-06-27,30946.00,0,79
12,2020-06-27,20712.00,0,89
12,2020-06-27,5954.00,1,90
13,2020-06-27,2034469.00,9,0
13,2020-06-27,238296.00,0,09
13,2020-06-27,242619.00,0,19
13,2020-06-27,229385.00,0,29
13,2020-06-27,254362.00,1,39
13,2020-06-27,256640.00,0,49
13,2020-06-27,265649.00,2,59
13,2020-06-27,236530.00,3,69
13,2020-06-27,182685.00,2,79
13,2020-06-27,100029.00,1,89
13,2020-06-27,28274.00,0,90
14,2020-06-27,691453.00,0,0
14,2020-06-27,72169.00,0,09
14,2020-06-27,88223.00,0,19
14,2020-06-27,76688.00,0,29
14,2020-06-27,78671.00,0,39
14,2020-06-27,84964.00,0,49
14,2020-06-27,89285.00,0,59
14,2020-06-27,91001.00,0,69
14,2020-06-27,63355.00,0,79
14,2020-06-27,36325.00,0,89
14,2020-06-27,10772.00,0,90
15,2020-06-27,142811.00,0,0
15,2020-06-27,11848.00,0,09
15,2020-06-27,14723.00,0,19
15,2020-06-27,10823.00,0,29
15,2020-06-27,14131.00,0,39
15,2020-06-27,17202.00,0,49
15,2020-06-27,21195.00,0,59
15,2020-06-27,22570.00,0,69
15,2020-06-27,16580.00,0,79
15,2020-06-27,10736.00,0,89
15,2020-06-27,3003.00,0,90
16,2020-06-27,348180.00,0,0
16,2020-06-27,33211.00,0,09
16,2020-06-27,38113.00,0,19
16,2020-06-27,32134.00,0,29
16,2020-06-27,37221.00,0,39
16,2020-06-27,42419.00,0,49
16,2020-06-27,48767.00,0,59
16,2020-06-27,50853.00,0,69
16,2020-06-27,36331.00,0,79
16,2020-06-27,22430.00,0,89
16,2020-06-27,6701.00,0,90
17,2020-06-27,647080.00,0,0
17,2020-06-27,58806.00,0,09
17,2020-06-27,71812.00,0,19
17,2020-06-27,53205.00,0,29
17,2020-06-27,66631.00,0,39
17,2020-06-27,78405.00,0,49
17,2020-06-27,85909.00,0,59
17,2020-06-27,99076.00,0,69
17,2020-06-27,77944.00,0,79
17,2020-06-27,42748.00,0,89
17,2020-06-27,12544.00,0,90
18,2020-06-27,296404.00,0,0
18,2020-06-27,29609.00,0,09
18,2020-06-27,32324.00,0,19
18,2020-06-27,25641.00,0,29
18,2020-06-27,31552.00,0,39
18,2020-06-27,35301.00,0,49
18,2020-06-27,41611.00,0,59
18,2020-06-27,42884.00,0,69
18,2020-06-27,32539.00,0,79
18,2020-06-27,19265.00,0,89
18,2020-06-27,5678.00,0,90
19,2020-06-27,240336.00,0,0
19,2020-06-27,21838.00,0,09
19,2020-06-27,26308.00,0,19
19,2020-06-27,20570.00,0,29
19,2020-06-27,24486.00,0,39
19,2020-06-27,29167.00,0,49
19,2020-06-27,33019.00,0,59
19,2020-06-27,35896.00,0,69
19,2020-06-27,26854.00,0,79
19,2020-06-27,17025.00,0,89
19,2020-06-27,5173.00,0,90
21,2020-06-27,532886.00,0,0
21,2020-06-27,55209.00,0,09
21,2020-06-27,66424.00,0,19
21,2020-06-27,65446.00,0,29
21,2020-06-27,62868.00,0,39
21,2020-06-27,65826.00,0,49
21,2020-06-27,68688.00,0,59
21,2020-06-27,65804.00,0,69
21,2020-06-27,47831.00,0,79
21,2020-06-27,26613.00,0,89
21,2020-06-27,8177.00,0,90
22,2020-06-27,596186.00,0,0
22,2020-06-27,60105.00,0,09
22,2020-06-27,71112.00,0,19
22,2020-06-27,47869.00,0,29
22,2020-06-27,60806.00,0,39
22,2020-06-27,72804.00,0,49
22,2020-06-27,80453.00,0,59
22,2020-06-27,87705.00,0,69
22,2020-06-27,65033.00,0,79
22,2020-06-27,39485.00,0,89
22,2020-06-27,10814.00,0,90
23,2020-06-27,116270.00,0,0
23,2020-06-27,9350.00,0,09
23,2020-06-27,11416.00,0,19
23,2020-06-27,8677.00,0,29
23,2020-06-27,10711.00,0,39
23,2020-06-27,13371.00,0,49
23,2020-06-27,17031.00,0,59
23,2020-06-27,19670.00,0,69
23,2020-06-27,14101.00,0,79
23,2020-06-27,9035.00,0,89
23,2020-06-27,2908.00,0,90
24,2020-06-27,408393.00,0,0
24,2020-06-27,34586.00,0,09
24,2020-06-27,41844.00,0,19
24,2020-06-27,31012.00,0,29
24,2020-06-27,39189.00,0,39
24,2020-06-27,48292.00,0,49
24,2020-06-27,59110.00,0,59
24,2020-06-27,65680.00,0,69
24,2020-06-27,50042.00,0,79
24,2020-06-27,30005.00,0,89
24,2020-06-27,8633.00,0,90
25,2020-06-27,539449.00,1,0
25,2020-06-27,63078.00,0,09
25,2020-06-27,69504.00,0,19
25,2020-06-27,63251.00,0,29
25,2020-06-27,67253.00,1,39
25,2020-06-27,67339.00,0,49
25,2020-06-27,67781.00,0,59
25,2020-06-27,61909.00,0,69
25,2020-06-27,46274.00,0,79
25,2020-06-27,26436.00,0,89
25,2020-06-27,6624.00,0,90
26,2020-06-27,520560.00,2,0
26,2020-06-27,60041.00,0,09
26,2020-06-27,65032.00,0,19
26,2020-06-27,47993.00,1,29
26,2020-06-27,62462.00,0,39
26,2020-06-27,65055.00,0,49
26,2020-06-27,69283.00,0,59
26,2020-06-27,65868.00,1,69
26,2020-06-27,49938.00,0,79
26,2020-06-27,27431.00,0,89
26,2020-06-27,7457.00,0,90
27,2020-06-27,600687.00,0,0
27,2020-06-27,72945.00,0,09
27,2020-06-27,78800.00,0,19
27,2020-06-27,55557.00,0,29
27,2020-06-27,73301.00,0,39
27,2020-06-27,80019.00,0,49
27,2020-06-27,80762.00,0,59
27,2020-06-27,75116.00,0,69
27,2020-06-27,50201.00,0,79
27,2020-06-27,26722.00,0,89
27,2020-06-27,7264.00,0,90
28,2020-06-27,429425.00,0,0
28,2020-06-27,51917.00,0,09
28,2020-06-27,54349.00,0,19
28,2020-06-27,39348.00,0,29
28,2020-06-27,51269.00,0,39
28,2020-06-27,55770.00,0,49
28,2020-06-27,57755.00,0,59
28,2020-06-27,53420.00,0,69
28,2020-06-27,36880.00,0,79
28,2020-06-27,21607.00,0,89
28,2020-06-27,7110.00,0,90
29,2020-06-27,906554.00,0,0
29,2020-06-27,91260.00,0,09
29,2020-06-27,110072.00,0,19
29,2020-06-27,90029.00,0,29
29,2020-06-27,99828.00,0,39
29,2020-06-27,113799.00,0,49
29,2020-06-27,123509.00,0,59
29,2020-06-27,124507.00,0,69
29,2020-06-27,86506.00,0,79
29,2020-06-27,53501.00,0,89
29,2020-06-27,13543.00,0,90
2A,2020-06-27,162421.00,0,0
2A,2020-06-27,15993.00,0,09
2A,2020-06-27,15637.00,0,19
2A,2020-06-27,14253.00,0,29
2A,2020-06-27,20657.00,0,39
2A,2020-06-27,22044.00,0,49
2A,2020-06-27,23268.00,0,59
2A,2020-06-27,21273.00,0,69
2A,2020-06-27,17664.00,0,79
2A,2020-06-27,9431.00,0,89
2A,2020-06-27,2201.00,0,90
2B,2020-06-27,182258.00,0,0
2B,2020-06-27,17751.00,0,09
2B,2020-06-27,19174.00,0,19
2B,2020-06-27,19108.00,0,29
2B,2020-06-27,22967.00,0,39
2B,2020-06-27,23161.00,0,49
2B,2020-06-27,24702.00,0,59
2B,2020-06-27,23822.00,0,69
2B,2020-06-27,19021.00,0,79
2B,2020-06-27,9974.00,0,89
2B,2020-06-27,2578.00,0,90
30,2020-06-27,748468.00,1,0
30,2020-06-27,80627.00,0,09
30,2020-06-27,89988.00,0,19
30,2020-06-27,70111.00,1,29
30,2020-06-27,84369.00,0,39
30,2020-06-27,91908.00,0,49
30,2020-06-27,103521.00,0,59
30,2020-06-27,101426.00,0,69
30,2020-06-27,75841.00,0,79
30,2020-06-27,39145.00,0,89
30,2020-06-27,11532.00,0,90
31,2020-06-27,1400935.00,0,0
31,2020-06-27,162716.00,0,09
31,2020-06-27,173034.00,0,19
31,2020-06-27,203669.00,0,29
31,2020-06-27,194920.00,0,39
31,2020-06-27,184340.00,0,49
31,2020-06-27,174175.00,0,59
31,2020-06-27,138032.00,0,69
31,2020-06-27,99121.00,0,79
31,2020-06-27,54891.00,0,89
31,2020-06-27,16037.00,0,90
32,2020-06-27,190040.00,0,0
32,2020-06-27,17273.00,0,09
32,2020-06-27,20308.00,0,19
32,2020-06-27,13901.00,0,29
32,2020-06-27,18813.00,0,39
32,2020-06-27,23258.00,0,49
32,2020-06-27,27973.00,0,59
32,2020-06-27,28863.00,0,69
32,2020-06-27,21621.00,0,79
32,2020-06-27,13621.00,0,89
32,2020-06-27,4409.00,0,90
33,2020-06-27,1633440.00,2,0
33,2020-06-27,178791.00,0,09
33,2020-06-27,201526.00,1,19
33,2020-06-27,203592.00,0,29
33,2020-06-27,211536.00,1,39
33,2020-06-27,220133.00,0,49
33,2020-06-27,205186.00,0,59
33,2020-06-27,185359.00,0,69
33,2020-06-27,133693.00,0,79
33,2020-06-27,71879.00,0,89
33,2020-06-27,21745.00,0,90
34,2020-06-27,1176145.00,2,0
34,2020-06-27,127187.00,0,09
34,2020-06-27,141071.00,0,19
34,2020-06-27,143808.00,2,29
34,2020-06-27,142491.00,0,39
34,2020-06-27,145553.00,0,49
34,2020-06-27,147241.00,0,59
34,2020-06-27,141237.00,0,69
34,2020-06-27,111994.00,0,79
34,2020-06-27,59127.00,0,89
34,2020-06-27,16436.00,0,90
35,2020-06-27,1082073.00,2,0
35,2020-06-27,127994.00,0,09
35,2020-06-27,146435.00,0,19
35,2020-06-27,134018.00,1,29
35,2020-06-27,136675.00,0,39
35,2020-06-27,143253.00,1,49
35,2020-06-27,135357.00,0,59
35,2020-06-27,115014.00,0,69
35,2020-06-27,80889.00,0,79
35,2020-06-27,49168.00,0,89
35,2020-06-27,13270.00,0,90
36,2020-06-27,217139.00,0,0
36,2020-06-27,19573.00,0,09
36,2020-06-27,23378.00,0,19
36,2020-06-27,17860.00,0,29
36,2020-06-27,20646.00,0,39
36,2020-06-27,25665.00,0,49
36,2020-06-27,30627.00,0,59
36,2020-06-27,33542.00,0,69
36,2020-06-27,25356.00,0,79
36,2020-06-27,15905.00,0,89
36,2020-06-27,4587.00,0,90
37,2020-06-27,605380.00,4,0
37,2020-06-27,66288.00,0,09
37,2020-06-27,75834.00,0,19
37,2020-06-27,65190.00,0,29
37,2020-06-27,71384.00,2,39
37,2020-06-27,75823.00,0,49
37,2020-06-27,77908.00,1,59
37,2020-06-27,75172.00,0,69
37,2020-06-27,54650.00,0,79
37,2020-06-27,32803.00,0,89
37,2020-06-27,10328.00,1,90
38,2020-06-27,1264979.00,0,0
38,2020-06-27,152039.00,0,09
38,2020-06-27,167938.00,0,19
38,2020-06-27,142223.00,0,29
38,2020-06-27,156507.00,0,39
38,2020-06-27,166838.00,0,49
38,2020-06-27,165540.00,0,59
38,2020-06-27,141349.00,0,69
38,2020-06-27,102238.00,0,79
38,2020-06-27,55285.00,0,89
38,2020-06-27,15022.00,0,90
39,2020-06-27,257849.00,0,0
39,2020-06-27,26892.00,0,09
39,2020-06-27,30747.00,0,19
39,2020-06-27,22512.00,0,29
39,2020-06-27,28552.00,0,39
39,2020-06-27,32094.00,0,49
39,2020-06-27,36427.00,0,59
39,2020-06-27,34733.00,0,69
39,2020-06-27,26160.00,0,79
39,2020-06-27,15147.00,0,89
39,2020-06-27,4585.00,0,90
40,2020-06-27,411979.00,0,0
40,2020-06-27,40045.00,0,09
40,2020-06-27,45099.00,0,19
40,2020-06-27,32646.00,0,29
40,2020-06-27,45849.00,0,39
40,2020-06-27,54129.00,0,49
40,2020-06-27,58062.00,0,59
40,2020-06-27,59484.00,0,69
40,2020-06-27,44613.00,0,79
40,2020-06-27,25189.00,0,89
40,2020-06-27,6863.00,0,90
41,2020-06-27,327835.00,0,0
41,2020-06-27,33836.00,0,09
41,2020-06-27,39117.00,0,19
41,2020-06-27,27982.00,0,29
41,2020-06-27,34921.00,0,39
41,2020-06-27,40911.00,0,49
41,2020-06-27,45162.00,0,59
41,2020-06-27,45413.00,0,69
41,2020-06-27,32934.00,0,79
41,2020-06-27,21179.00,0,89
41,2020-06-27,6380.00,0,90
42,2020-06-27,764737.00,3,0
42,2020-06-27,89470.00,0,09
42,2020-06-27,96579.00,0,19
42,2020-06-27,80497.00,1,29
42,2020-06-27,87478.00,0,39
42,2020-06-27,93717.00,0,49
42,2020-06-27,96985.00,1,59
42,2020-06-27,92054.00,1,69
42,2020-06-27,72406.00,0,79
42,2020-06-27,43019.00,0,89
42,2020-06-27,12532.00,0,90
43,2020-06-27,226901.00,0,0
43,2020-06-27,22726.00,0,09
43,2020-06-27,26933.00,0,19
43,2020-06-27,19093.00,0,29
43,2020-06-27,24155.00,0,39
43,2020-06-27,28786.00,0,49
43,2020-06-27,32117.00,0,59
43,2020-06-27,32289.00,0,69
43,2020-06-27,23260.00,0,79
43,2020-06-27,13770.00,0,89
43,2020-06-27,3772.00,0,90
44,2020-06-27,1437137.00,1,0
44,2020-06-27,175752.00,0,09
44,2020-06-27,187929.00,0,19
44,2020-06-27,167592.00,1,29
44,2020-06-27,190072.00,0,39
44,2020-06-27,190724.00,0,49
44,2020-06-27,177335.00,0,59
44,2020-06-27,158571.00,0,69
44,2020-06-27,109987.00,0,79
44,2020-06-27,61831.00,0,89
44,2020-06-27,17344.00,0,90
45,2020-06-27,682890.00,2,0
45,2020-06-27,83183.00,0,09
45,2020-06-27,89162.00,0,19
45,2020-06-27,72752.00,0,29
45,2020-06-27,82596.00,1,39
45,2020-06-27,87117.00,1,49
45,2020-06-27,87500.00,0,59
45,2020-06-27,80255.00,0,69
45,2020-06-27,57662.00,0,79
45,2020-06-27,33465.00,0,89
45,2020-06-27,9198.00,0,90
46,2020-06-27,173166.00,0,0
46,2020-06-27,14534.00,0,09
46,2020-06-27,17327.00,0,19
46,2020-06-27,12936.00,0,29
46,2020-06-27,16429.00,0,39
46,2020-06-27,19814.00,0,49
46,2020-06-27,24719.00,0,59
46,2020-06-27,28282.00,0,69
46,2020-06-27,21745.00,0,79
46,2020-06-27,13027.00,0,89
46,2020-06-27,4353.00,0,90
47,2020-06-27,330336.00,1,0
47,2020-06-27,33156.00,0,09
47,2020-06-27,36834.00,0,19
47,2020-06-27,28435.00,0,29
47,2020-06-27,35714.00,1,39
47,2020-06-27,38760.00,0,49
47,2020-06-27,45512.00,0,59
47,2020-06-27,47036.00,0,69
47,2020-06-27,36563.00,0,79
47,2020-06-27,21707.00,0,89
47,2020-06-27,6619.00,0,90
48,2020-06-27,76286.00,0,0
48,2020-06-27,6983.00,0,09
48,2020-06-27,8599.00,0,19
48,2020-06-27,7003.00,0,29
48,2020-06-27,7892.00,0,39
48,2020-06-27,9437.00,0,49
48,2020-06-27,10818.00,0,59
48,2020-06-27,11069.00,0,69
48,2020-06-27,7939.00,0,79
48,2020-06-27,4982.00,0,89
48,2020-06-27,1564.00,0,90
49,2020-06-27,815881.00,1,0
49,2020-06-27,91261.00,0,09
49,2020-06-27,112901.00,0,19
49,2020-06-27,89587.00,0,29
49,2020-06-27,95013.00,0,39
49,2020-06-27,102005.00,0,49
49,2020-06-27,102416.00,0,59
49,2020-06-27,96660.00,0,69
49,2020-06-27,67943.00,1,79
49,2020-06-27,43315.00,0,89
49,2020-06-27,14780.00,0,90
50,2020-06-27,490669.00,0,0
50,2020-06-27,49168.00,0,09
50,2020-06-27,56234.00,0,19
50,2020-06-27,43715.00,0,29
50,2020-06-27,52724.00,0,39
50,2020-06-27,58061.00,0,49
50,2020-06-27,68673.00,0,59
50,2020-06-27,69331.00,0,69
50,2020-06-27,50559.00,0,79
50,2020-06-27,32934.00,0,89
50,2020-06-27,9270.00,0,90
51,2020-06-27,563823.00,1,0
51,2020-06-27,64752.00,0,09
51,2020-06-27,71943.00,0,19
51,2020-06-27,68195.00,1,29
51,2020-06-27,69338.00,0,39
51,2020-06-27,70406.00,0,49
51,2020-06-27,72009.00,0,59
51,2020-06-27,67019.00,0,69
51,2020-06-27,47029.00,0,79
51,2020-06-27,26142.00,0,89
51,2020-06-27,6990.00,0,90
52,2020-06-27,169250.00,0,0
52,2020-06-27,16554.00,0,09
52,2020-06-27,18311.00,0,19
52,2020-06-27,16085.00,0,29
52,2020-06-27,17980.00,0,39
52,2020-06-27,19980.00,0,49
52,2020-06-27,24288.00,0,59
52,2020-06-27,24972.00,0,69
52,2020-06-27,17509.00,0,79
52,2020-06-27,10711.00,0,89
52,2020-06-27,2860.00,0,90
53,2020-06-27,305365.00,8,0
53,2020-06-27,34882.00,0,09
53,2020-06-27,39986.00,0,19
53,2020-06-27,28248.00,4,29
53,2020-06-27,33591.00,2,39
53,2020-06-27,38239.00,0,49
53,2020-06-27,40380.00,1,59
53,2020-06-27,38731.00,0,69
53,2020-06-27,27234.00,0,79
53,2020-06-27,18329.00,1,89
53,2020-06-27,5745.00,0,90
54,2020-06-27,730398.00,4,0
54,2020-06-27,79209.00,0,09
54,2020-06-27,91484.00,1,19
54,2020-06-27,94161.00,0,29
54,2020-06-27,91468.00,0,39
54,2020-06-27,89778.00,0,49
54,2020-06-27,92748.00,1,59
